"DataMessageGUID","SensorID","Sensor Name","Date","Value","Formatted Value","Battery","Raw Data","Sensor State","GatewayID","Alert Sent","Signal Strength","Voltage","Special Export Value"
"f9f72442-5f2c-4f8c-8fca-4578359946f6","630899","G-force - Max & Avg - 630899","05/17/2022 3:35 PM","0.022","X Max: 0.022 g , Y Max: 0.058 g , Z Max: 1.099 g , Magnitude Max: 1.1 g , X Avg: 0.008 g , Y Avg: 0.02 g , Z Avg: 1.018 g , Magnitude Mean: 1.018 g","100","0.022|0.058|1.099|1.1|0.008|0.02|1.018|1.018|0","0","971850","False","100","2.99"
"5087d187-9a35-4fc3-b630-f6f036855a7a","630899","G-force - Max & Avg - 630899","05/17/2022 3:45 PM","0.112","X Max: 0.112 g , Y Max: 0.07 g , Z Max: 1.102 g , Magnitude Max: 1.102 g , X Avg: 0.008 g , Y Avg: 0.02 g , Z Avg: 1.018 g , Magnitude Mean: 1.018 g","100","0.112|0.07|1.102|1.102|0.008|0.02|1.018|1.018|0","0","971850","False","100","2.99"
"9558b3d1-dde4-488b-9fd8-f472a0d1e9b0","630899","G-force - Max & Avg - 630899","05/17/2022 3:55 PM","0.138","X Max: 0.138 g , Y Max: 0.167 g , Z Max: 1.177 g , Magnitude Max: 1.189 g , X Avg: 0.008 g , Y Avg: 0.019 g , Z Avg: 1.018 g , Magnitude Mean: 1.018 g","100","0.138|0.167|1.177|1.189|0.008|0.019|1.018|1.018|0","0","971850","False","100","2.99"
"393e2c16-4996-4a21-a907-daabdbed323d","630899","G-force - Max & Avg - 630899","05/17/2022 4:05 PM","0.168","X Max: 0.168 g , Y Max: 0.199 g , Z Max: 1.27 g , Magnitude Max: 1.27 g , X Avg: 0.007 g , Y Avg: 0.019 g , Z Avg: 1.018 g , Magnitude Mean: 1.018 g","100","0.168|0.199|1.27|1.27|0.007|0.019|1.018|1.018|0","0","971850","False","100","2.99"
"af2d0416-75e9-4d42-8d86-009947141237","630899","G-force - Max & Avg - 630899","05/17/2022 4:12 PM","0.475","X Max: 0.475 g , Y Max: 0.325 g , Z Max: 4 g , Magnitude Max: 4.009 g , X Avg: 0.008 g , Y Avg: 0.02 g , Z Avg: 1.019 g , Magnitude Mean: 1.018 g","100","0.475|0.325|4|4.009|0.008|0.02|1.019|1.018|2","2","971850","True","100","2.99"
"e3803795-3b53-42a2-b6d7-e73de4b90a29","630899","G-force - Max & Avg - 630899","05/17/2022 4:22 PM","0.436","X Max: 0.436 g , Y Max: 0.189 g , Z Max: 1.195 g , Magnitude Max: 1.195 g , X Avg: 0.009 g , Y Avg: 0.021 g , Z Avg: 1.019 g , Magnitude Mean: 1.018 g","100","0.436|0.189|1.195|1.195|0.009|0.021|1.019|1.018|0","0","971850","False","100","2.99"
"9df842f7-1025-4edf-9848-a04995c213aa","630899","G-force - Max & Avg - 630899","05/17/2022 4:29 PM","0.296","X Max: 0.296 g , Y Max: 0.583 g , Z Max: 4 g , Magnitude Max: 4.047 g , X Avg: 0.009 g , Y Avg: 0.021 g , Z Avg: 1.019 g , Magnitude Mean: 1.018 g","100","0.296|0.583|4|4.047|0.009|0.021|1.019|1.018|2","2","971850","True","100","2.99"
"7db064ae-e3e4-4ed5-b578-b3cb4dc52ea1","630899","G-force - Max & Avg - 630899","05/17/2022 4:31 PM","0.334","X Max: 0.334 g , Y Max: 0.205 g , Z Max: 2.708 g , Magnitude Max: 2.722 g , X Avg: 0.008 g , Y Avg: 0.019 g , Z Avg: 1.02 g , Magnitude Mean: 1.02 g","100","0.334|0.205|2.708|2.722|0.008|0.019|1.02|1.02|2","2","971850","True","100","2.99"
"7d0d49f8-62f6-4362-ac6f-b25c4b449dcc","630899","G-force - Max & Avg - 630899","05/17/2022 4:31 PM","2.313","X Max: 2.313 g , Y Max: 1.486 g , Z Max: 4 g , Magnitude Max: 4.041 g , X Avg: 0.013 g , Y Avg: 0.022 g , Z Avg: 1.031 g , Magnitude Mean: 1.033 g","100","2.313|1.486|4|4.041|0.013|0.022|1.031|1.033|2","2","971850","True","100","2.99"
"2d2a3dbb-b5d8-42a5-a8ac-705539ba9c31","630899","G-force - Max & Avg - 630899","05/17/2022 4:34 PM","0.193","X Max: 0.193 g , Y Max: 0.724 g , Z Max: 4 g , Magnitude Max: 4.068 g , X Avg: 0.007 g , Y Avg: 0.02 g , Z Avg: 1.02 g , Magnitude Mean: 1.019 g","100","0.193|0.724|4|4.068|0.007|0.02|1.02|1.019|2","2","971850","True","100","2.99"
"aa84f392-d1ae-4c9b-aec1-b2d7f7251b92","630899","G-force - Max & Avg - 630899","05/17/2022 4:41 PM","0.693","X Max: 0.693 g , Y Max: 0.604 g , Z Max: 3.057 g , Magnitude Max: 3.115 g , X Avg: 0.007 g , Y Avg: 0.019 g , Z Avg: 1.019 g , Magnitude Mean: 1.018 g","100","0.693|0.604|3.057|3.115|0.007|0.019|1.019|1.018|2","2","971850","True","100","2.99"
"e4324324-e938-4ebb-a37d-d2e1e26cd322","630899","G-force - Max & Avg - 630899","05/17/2022 4:51 PM","0.164","X Max: 0.164 g , Y Max: 0.15 g , Z Max: 1.24 g , Magnitude Max: 1.24 g , X Avg: 0.008 g , Y Avg: 0.02 g , Z Avg: 1.019 g , Magnitude Mean: 1.018 g","100","0.164|0.15|1.24|1.24|0.008|0.02|1.019|1.018|0","0","971850","False","100","2.99"
"70b53840-72ae-4e53-8daf-bb60554abb04","630899","G-force - Max & Avg - 630899","05/17/2022 5:01 PM","0.329","X Max: 0.329 g , Y Max: 0.246 g , Z Max: 1.578 g , Magnitude Max: 1.6 g , X Avg: 0.009 g , Y Avg: 0.02 g , Z Avg: 1.018 g , Magnitude Mean: 1.018 g","100","0.329|0.246|1.578|1.6|0.009|0.02|1.018|1.018|0","0","971850","True","100","2.99"
"89e0c69f-529e-4ec8-a925-ad2b70807823","630899","G-force - Max & Avg - 630899","05/17/2022 5:11 PM","0.099","X Max: 0.099 g , Y Max: 0.054 g , Z Max: 1.227 g , Magnitude Max: 1.227 g , X Avg: 0.009 g , Y Avg: 0.019 g , Z Avg: 1.018 g , Magnitude Mean: 1.018 g","100","0.099|0.054|1.227|1.227|0.009|0.019|1.018|1.018|0","0","971850","False","100","2.99"
"463e979f-7682-4968-af39-82556ee192e7","630899","G-force - Max & Avg - 630899","05/17/2022 5:21 PM","0.233","X Max: 0.233 g , Y Max: 0.083 g , Z Max: 1.343 g , Magnitude Max: 1.364 g , X Avg: 0.009 g , Y Avg: 0.019 g , Z Avg: 1.018 g , Magnitude Mean: 1.018 g","100","0.233|0.083|1.343|1.364|0.009|0.019|1.018|1.018|0","0","971850","False","100","2.99"
"f67dee16-449a-4503-9dbf-48819e1b684f","630899","G-force - Max & Avg - 630899","05/17/2022 5:25 PM","0.292","X Max: 0.292 g , Y Max: 0.286 g , Z Max: 2.169 g , Magnitude Max: 2.185 g , X Avg: 0.013 g , Y Avg: 0.022 g , Z Avg: 1.018 g , Magnitude Mean: 1.018 g","100","0.292|0.286|2.169|2.185|0.013|0.022|1.018|1.018|2","2","971850","True","100","2.99"
"48f54b0d-d532-4ea1-9403-31eac570197d","630899","G-force - Max & Avg - 630899","05/17/2022 5:35 PM","0.192","X Max: 0.192 g , Y Max: 0.133 g , Z Max: 1.088 g , Magnitude Max: 1.089 g , X Avg: 0.019 g , Y Avg: 0.019 g , Z Avg: 1.018 g , Magnitude Mean: 1.018 g","100","0.192|0.133|1.088|1.089|0.019|0.019|1.018|1.018|0","0","971850","False","100","3"
"60cd5290-3602-4289-9ee1-c3df55d946b1","630899","G-force - Max & Avg - 630899","05/17/2022 5:35 PM","0.022","X Max: 0.022 g , Y Max: 0.023 g , Z Max: 1.025 g , Magnitude Max: 1.025 g , X Avg: 0.019 g , Y Avg: 0.017 g , Z Avg: 1.018 g , Magnitude Mean: 1.018 g","100","0.022|0.023|1.025|1.025|0.019|0.017|1.018|1.018|0","0","971850","False","100","2.99"
"ad49a14d-2591-42a0-b32d-3c10f0b7cab9","630899","G-force - Max & Avg - 630899","05/17/2022 5:45 PM","0.127","X Max: 0.127 g , Y Max: 0.052 g , Z Max: 1.173 g , Magnitude Max: 1.174 g , X Avg: 0.019 g , Y Avg: 0.018 g , Z Avg: 1.018 g , Magnitude Mean: 1.018 g","100","0.127|0.052|1.173|1.174|0.019|0.018|1.018|1.018|0","0","971850","False","95","2.99"
"ba0b8baa-6943-4549-8c82-01ad00b3d7fe","630899","G-force - Max & Avg - 630899","05/17/2022 5:51 PM","0.276","X Max: 0.276 g , Y Max: 0.685 g , Z Max: 1.553 g , Magnitude Max: 1.595 g , X Avg: 0.019 g , Y Avg: 0.018 g , Z Avg: 1.018 g , Magnitude Mean: 1.018 g","100","0.276|0.685|1.553|1.595|0.019|0.018|1.018|1.018|2","2","971850","True","100","2.99"
"83c13cd4-c0fe-48e0-8299-645723602d90","630899","G-force - Max & Avg - 630899","05/17/2022 5:53 PM","0.137","X Max: 0.137 g , Y Max: 0.321 g , Z Max: 1.209 g , Magnitude Max: 1.246 g , X Avg: 0.011 g , Y Avg: 0.019 g , Z Avg: 1.018 g , Magnitude Mean: 1.018 g","100","0.137|0.321|1.209|1.246|0.011|0.019|1.018|1.018|2","2","971850","False","100","2.99"
"0c2adfac-4ae5-472a-8b49-ca6969dd1c63","630899","G-force - Max & Avg - 630899","05/17/2022 5:54 PM","0.49","X Max: 0.49 g , Y Max: 0.076 g , Z Max: 1.189 g , Magnitude Max: 1.275 g , X Avg: 0.015 g , Y Avg: 0.018 g , Z Avg: 1.018 g , Magnitude Mean: 1.018 g","100","0.49|0.076|1.189|1.275|0.015|0.018|1.018|1.018|2","2","971850","False","100","2.99"
"87b07e9d-3ffd-4f2d-96eb-7b9d7f144d79","630899","G-force - Max & Avg - 630899","05/17/2022 6:04 PM","0.362","X Max: 0.362 g , Y Max: 0.201 g , Z Max: 1.131 g , Magnitude Max: 1.136 g , X Avg: 0.021 g , Y Avg: 0.017 g , Z Avg: 1.018 g , Magnitude Mean: 1.018 g","100","0.362|0.201|1.131|1.136|0.021|0.017|1.018|1.018|2","2","971850","False","100","2.99"
"74e1925a-0900-484a-bb34-9f92d92d166d","630899","G-force - Max & Avg - 630899","05/17/2022 6:11 PM","0.15","X Max: 0.15 g , Y Max: 0.784 g , Z Max: 1.166 g , Magnitude Max: 1.406 g , X Avg: 0.012 g , Y Avg: 0.017 g , Z Avg: 1.018 g , Magnitude Mean: 1.018 g","100","0.15|0.784|1.166|1.406|0.012|0.017|1.018|1.018|2","2","971850","False","100","2.99"
"b7c8d235-93e1-46a2-93ad-28e060257c60","630899","G-force - Max & Avg - 630899","05/17/2022 6:12 PM","0.328","X Max: 0.328 g , Y Max: 0.281 g , Z Max: 1.271 g , Magnitude Max: 1.272 g , X Avg: 0.015 g , Y Avg: 0.023 g , Z Avg: 1.019 g , Magnitude Mean: 1.019 g","100","0.328|0.281|1.271|1.272|0.015|0.023|1.019|1.019|2","2","971850","False","100","2.99"
"a47388d3-8419-43bc-8679-db9b9dbc6574","630899","G-force - Max & Avg - 630899","05/17/2022 6:13 PM","0.135","X Max: 0.135 g , Y Max: 0.385 g , Z Max: 1.234 g , Magnitude Max: 1.293 g , X Avg: 0.018 g , Y Avg: 0.02 g , Z Avg: 1.019 g , Magnitude Mean: 1.018 g","100","0.135|0.385|1.234|1.293|0.018|0.02|1.019|1.018|2","2","971850","False","100","2.99"
"fe5f2136-68b5-43f1-96dc-217fdefca960","630899","G-force - Max & Avg - 630899","05/17/2022 6:13 PM","0.145","X Max: 0.145 g , Y Max: 0.336 g , Z Max: 1.19 g , Magnitude Max: 1.194 g , X Avg: 0.021 g , Y Avg: 0.029 g , Z Avg: 1.019 g , Magnitude Mean: 1.02 g","100","0.145|0.336|1.19|1.194|0.021|0.029|1.019|1.02|2","2","971850","False","100","3"
